category,subcategory,product_type,label,sub_label,price_with_discount,price_before_discount,real_price,quantity,img
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral grande Fuente Dehesa,"6 botellas x 1,5 L",,,"2,34", /pack,https://prod-mercadona.imgix.net/images/c8db521404e984d8b3bbed3b02d525d6.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral grande Fuente Dehesa,"Botella 1,5 L",,,"0,39", /ud.,https://prod-mercadona.imgix.net/images/e64c2d39cf4d00c49325e50a00791b81.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral mediana Fuente Dehesa,6 botellas x 1 L,,,"3,00", /pack,https://prod-mercadona.imgix.net/images/51563ee12c5deda025c60180fbfd4017.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral mediana Fuente Dehesa,Botella 1 L,,,"0,50", /ud.,https://prod-mercadona.imgix.net/images/ea7c9895aacdbebda1ebd29a5c7b9aa7.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral pequeña Fuente Dehesa,6 botellas x 500 ml,,,"1,62", /pack,https://prod-mercadona.imgix.net/images/593708f1afc7d240ebda6070b0e01381.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral pequeña Fuente Dehesa,Botella 500 ml,,,"0,27", /ud.,https://prod-mercadona.imgix.net/images/a508b9cd25ab1c06529f1969d529904b.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral pequeña Fuente Dehesa tapón infantil,6 botellas x 330 ml,,,"2,28", /pack,https://prod-mercadona.imgix.net/images/8a03336ff7e4b1c89ba1a2b960c71fdc.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral pequeña Fuente Dehesa tapón infantil,Botella 330 ml,,,"0,38", /ud.,https://prod-mercadona.imgix.net/images/6c04e50dff21dc0aaddf024c6caa937e.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral grande Bezoya,"6 botellas x 1,5 L","3,90","4,44",, /pack,https://prod-mercadona.imgix.net/images/2af69bfbbbb9b2279a1200f3ca67c6d4.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral grande Bezoya,"Botella 1,5 L","0,65","0,74",, /ud.,https://prod-mercadona.imgix.net/images/755fa3728589353e8d1c3c7ac2c86d2e.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral grande Nestlé Aquarel,"6 botellas x 1,5 L",,,"3,54", /pack,https://prod-mercadona.imgix.net/images/1245dfad261749ffd57788d4eb837ef1.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral grande Nestlé Aquarel,"Botella 1,5 L",,,"0,59", /ud.,https://prod-mercadona.imgix.net/images/271842cd61ddc0fc2672b2f27411ae55.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral grande Solán de Cabras,"6 botellas x 1,5 L",,,"5,22", /pack,https://prod-mercadona.imgix.net/images/ec58666d07fd154da0b8e4d642e63a25.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral grande Solán de Cabras,"Botella 1,5 L",,,"0,87", /ud.,https://prod-mercadona.imgix.net/images/352cd9ecc83a4d07f990f058903c2003.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral grande Lanjarón,"6 botellas x 1,5 L",,,"3,78", /pack,https://prod-mercadona.imgix.net/images/db8f44b5ad9a3338c89e35bf66f02c98.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral grande Lanjarón,"Botella 1,5 L",,,"0,67", /ud.,https://prod-mercadona.imgix.net/images/db845275ca4df13a54a62375e7249ed5.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral grande Aguadoy,Garrafa 8 L,,,"0,89", /ud.,https://prod-mercadona.imgix.net/images/cfa1db2cd399dd5666fbefb9cbfd6c0c.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral grande Aguadoy,Garrafa 6 L,,,"0,78", /ud.,https://prod-mercadona.imgix.net/images/4e605b58c3fb45df6cf37f9dc674d3fe.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral grande Aguadoy,"6 botellas x 1,5 L",,,"1,50", /pack,https://prod-mercadona.imgix.net/images/f0601f2ddd8f8b1c17da891bab3bc384.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral grande Aguadoy,"Botella 1,5 L",,,"0,25", /ud.,https://prod-mercadona.imgix.net/images/1657e78c970b4eed9282273498537880.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral mediana Aguadoy,6 botellas x 1 L,,,"2,40", /pack,https://prod-mercadona.imgix.net/images/205f01a860e5cb6841c740510dc3ebaa.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral mediana Aguadoy,Botella 1 L,,,"0,40", /ud.,https://prod-mercadona.imgix.net/images/3e2cc34c65d015523ae4cad3a7f790fe.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral pequeña Aguadoy,6 botellas x 500 ml,,,"1,32", /pack,https://prod-mercadona.imgix.net/images/147a090b6bc38d6f80e9318aa0698cfa.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral pequeña Aguadoy,Botella 500 ml,,,"0,22", /ud.,https://prod-mercadona.imgix.net/images/2a6e58e230ab307102f0f92969a996dc.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral pequeña Aguadoy tapón infantil,6 botellas x 330 ml,,,"1,44", /pack,https://prod-mercadona.imgix.net/images/dd25834a0c06270295cabf20af0ca260.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral pequeña Aguadoy tapón infantil,Botella 330 ml,,,"0,24", /ud.,https://prod-mercadona.imgix.net/images/f528b4c9b4a5a8af22a075c9f8de08c5.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral grande Liviana,6 botellas x 2 L,,,"4,80", /pack,https://prod-mercadona.imgix.net/images/f62044199a1279c158302df04c9e2499.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua mineral grande Liviana,Botella 2 L,,,"0,80", /ud.,https://prod-mercadona.imgix.net/images/49a779854e0fc95ce4addbf87dc15c5a.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua sin gas,Agua de coco Chaokoh 100% natural,Brick 1 L,,,"2,60", /ud.,https://prod-mercadona.imgix.net/images/e61783a4862816cc9c27a11e7c9cdf54.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua con gas,Agua mineral con gas grande Vichy Catalan,Botella 1 L,,,"1,49", /ud.,https://prod-mercadona.imgix.net/images/0475ab502de87ae5e8ae65ffd5a44a42.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua con gas,Agua mineral con gas pequeña Vichy Catalan,6 botellas x 300 ml,,,"5,89", /pack,https://prod-mercadona.imgix.net/images/2305747c0ef444f85c1f4d1edc9b1568.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua con gas,Agua de soda con sifón La Casa,"Botella 1,5 L",,,"1,60", /ud.,https://prod-mercadona.imgix.net/images/ad8ebb82b13b3b1ec4746f2efdbe6ebf.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua con gas,Agua mineral con gas grande Aguadoy,"6 botellas x 1,5 L",,,"2,46", /pack,https://prod-mercadona.imgix.net/images/a0428f97deae2e87446206f92e908e3d.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua con gas,Agua mineral con gas grande Aguadoy,"Botella 1,5 L",,,"0,41", /ud.,https://prod-mercadona.imgix.net/images/2b77dcd6e63920c250ef85ce492aabbf.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua con gas,Agua mineral con gas pequeña Aguadoy,6 botellas x 500 ml,,,"1,62", /pack,https://prod-mercadona.imgix.net/images/5ccce83a0b3b21543b53d5b2757f26f0.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua con gas,Agua mineral con gas pequeña Aguadoy,Botella 500 ml,,,"0,27", /ud.,https://prod-mercadona.imgix.net/images/ffb5e50a4be7923f8e7eb94f945602ad.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua con gas,Agua mineral con gas grande Parot,6 botellas x 1 L,,,"4,44", /pack,https://prod-mercadona.imgix.net/images/24059adaa2c51781a79b263928565313.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Agua con gas,Agua mineral con gas grande Parot,Botella 1 L,,,"0,74", /ud.,https://prod-mercadona.imgix.net/images/2c05abc6c531b2de95877ce3e11b2396.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Gaseosa,Gaseosa Hacendado grande,"Botella 1,5 L",,,"0,50", /ud.,https://prod-mercadona.imgix.net/images/af053b1c60e1e737c797d2e5bd096a58.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Gaseosa,Gaseosa Hacendado pequeña,6 botellas x 500 ml,,,"1,92", /pack,https://prod-mercadona.imgix.net/images/04096582420f8212d62b2e3d1cb48d45.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Gaseosa,Gaseosa Hacendado pequeña,Botella 500 ml,,,"0,32", /ud.,https://prod-mercadona.imgix.net/images/b02de917ed6154e04fa3c26e1607ad66.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Gaseosa,Gaseosa La Casera grande,"2 botellas x 1,5 L","1,96","2,36",, /pack,https://prod-mercadona.imgix.net/images/afadc927c358da882f80347e3a0ab126.jpg?fit=crop&h=300&w=300
Agua y refrescos,Isotónico y energético,Gaseosa,Gaseosa La Casera grande,"Botella 1,5 L","1,00","1,20",, /ud.,https://prod-mercadona.imgix.net/images/6bb8bb37bdf8b41d19a11c0bc52ead8f.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Isotónico,Bebida isotónica limón Aquarius,"Botella 1,5 L",,,"1,99", /ud.,https://prod-mercadona.imgix.net/images/b3a60e4a380e52ad26448271dfbf9777.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Isotónico,Bebida isotónica limón Aquarius,8 latas x 330 ml,,,"6,80", /pack,https://prod-mercadona.imgix.net/images/dc1046f89c696c71060aebe59f002a2c.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Isotónico,Bebida isotónica limón Aquarius,Lata 330 ml,,,"0,89", /ud.,https://prod-mercadona.imgix.net/images/d0cdb763902010c650172495c1cd60a5.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Isotónico,Bebida isotónica sabor cítrico Iso drink,"Botella 1,5 L",,,"1,00", /ud.,https://prod-mercadona.imgix.net/images/8399efe2a9f94c7de3f8e814c2e8f898.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Isotónico,Bebida isotónica sabor cítrico Iso drink,6 latas x 330 ml,,,"2,70", /pack,https://prod-mercadona.imgix.net/images/3cbb79836c8cd4c2b067dccb71984f54.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Isotónico,Bebida isotónica sabor cítrico Iso drink,Lata 330 ml,,,"0,45", /ud.,https://prod-mercadona.imgix.net/images/52a7c2dc1b7454f0c887365c20f4594c.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Isotónico,Bebida isotónica naranja Aquarius,"Botella 1,5 L",,,"1,99", /ud.,https://prod-mercadona.imgix.net/images/cc204ea54dc8e89fd000597331c634d8.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Isotónico,Bebida isotónica naranja Aquarius,8 latas x 330 ml,,,"6,80", /pack,https://prod-mercadona.imgix.net/images/615df61d57de54f2a43306cb41413899.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Isotónico,Bebida isotónica naranja Aquarius,Lata 330 ml,,,"0,89", /ud.,https://prod-mercadona.imgix.net/images/280306d320a7e84f1d81027dae56e68c.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Isotónico,Bebida isotónica limón Aquarius zero azúcar,"Botella 1,5 L",,,"1,99", /ud.,https://prod-mercadona.imgix.net/images/5999e433b4bf028fa817c3badc71ce48.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Isotónico,Bebida isotónica de naranja Iso drink,"Botella 1,5 L",,,"1,00", /ud.,https://prod-mercadona.imgix.net/images/5566553cfb975b83d4516719a9530f16.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Isotónico,Bebida isotónica de naranja Iso drink,6 latas x 330 ml,,,"2,70", /pack,https://prod-mercadona.imgix.net/images/9136054bf0502d4b80f2c950f77a850f.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Isotónico,Bebida isotónica de naranja Iso drink,Lata 330 ml,,,"0,45", /ud.,https://prod-mercadona.imgix.net/images/ad99fabc3e2332435c5bcea78b320bac.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Isotónico,Bebida isotónica Iso On blue Hacendado,"Botella 1,5 L",,,"1,55", /ud.,https://prod-mercadona.imgix.net/images/044f65fd5acca63de371c05a2747db19.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Isotónico,Bebida isotónica Iso On blue Hacendado,Botella 500 ml,,,"0,60", /ud.,https://prod-mercadona.imgix.net/images/30fac6e5f21db6cbc1b6de6202207bf7.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética Energy Drink Zero Hacendado,6 latas x 250 ml,,,"2,40", /pack,https://prod-mercadona.imgix.net/images/267ebfd09248476d83dc17943310c626.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética Zero Hacendado,Lata 250 ml,,,"0,40", /ud.,https://prod-mercadona.imgix.net/images/152b74f7aead5bd2ad6f857c44ae00a7.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética Energy Ultra zero Monster,4 latas x 500 ml,,,"6,68", /pack,https://prod-mercadona.imgix.net/images/f572216d9a9430d98e660c35e902d3cb.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética Energy Ultra zero Monster,Lata 500 ml,,,"1,79", /ud.,https://prod-mercadona.imgix.net/images/33dcb98112f9d9a666403cb3d2d53191.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética energy Monster,4 latas x 500 ml,,,"6,68", /pack,https://prod-mercadona.imgix.net/images/59d88873f1925a0205fc700813d5bc50.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética Energy Monster,Lata 500 ml,,,"1,79", /ud.,https://prod-mercadona.imgix.net/images/9e44baa9baacab0d254bb454ae198686.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética Energy Drink Hacendado,"Botella 1,5 L",,,"1,60", /ud.,https://prod-mercadona.imgix.net/images/58723828f3c6df55d6e42b3360b6f0c9.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética Energy Drink Hacendado,6 latas x 250 ml,,,"2,40", /pack,https://prod-mercadona.imgix.net/images/250d66e87978ef0851ee201dab7154f3.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética Energy Drink Hacendado,Lata 250 ml,,,"0,40", /ud.,https://prod-mercadona.imgix.net/images/547d01d4528b51f7881ae5e61f52117e.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética Red Bull,6 latas x 250 ml,,,"7,50", /pack,https://prod-mercadona.imgix.net/images/7eea8d24f988e9fb44d3af3f05636ee9.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética Red Bull,Lata 250 ml,,,"1,59", /ud.,https://prod-mercadona.imgix.net/images/60e815dbd52c2fa73cbd543b5440f19b.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética original Burn,4 latas x 500 ml,,,"4,60", /pack,https://prod-mercadona.imgix.net/images/cc0233c271643387391888bcaea8b2cd.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética original Burn,Lata 500 ml,,,"1,25", /ud.,https://prod-mercadona.imgix.net/images/4188130793f74d4be7a5ae905eb90994.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Gel energético con cafeína Enervit Sport sabor cítricos,3 ud. x 32 g,,,"3,60", /pack,https://prod-mercadona.imgix.net/images/43778722108beca2bd6aa7e0c89c7eb4.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética Mango Loco Monster,4 latas x 500 ml,"4,76","6,68",, /pack,https://prod-mercadona.imgix.net/images/2f7b6795a8c6303facf00d6f1e97a8d2.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética Mango Loco Monster,Lata 500 ml,"1,45","1,79",, /ud.,https://prod-mercadona.imgix.net/images/04db1b75b4235cd3573656efb45d94c0.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética Furious Energy drink,Lata 500 ml,,,"1,00", /ud.,https://prod-mercadona.imgix.net/images/ee7e6af21f26d79f3c2e8fc78e179f0f.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética Tropic Energy drink,Lata 500 ml,,,"1,00", /ud.,https://prod-mercadona.imgix.net/images/76fe094ab06e8991794e3bb714f2b7e4.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Malta Maltín Polar,6 botellines x 250 ml,,,"7,00", /pack,https://prod-mercadona.imgix.net/images/9fc270fe795dba46d6f576b3fea22993.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Malta Maltín Polar,Botellín 250 ml,,,"1,25", /ud.,https://prod-mercadona.imgix.net/images/4547b8dd91ba195099a7a75ed4fd7916.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética zero Watermelon Energy drink,Lata 500 ml,,,"1,00", /ud.,https://prod-mercadona.imgix.net/images/fa5e2a1e1bdcb5c1ccc374ddc4479672.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de cola,Energético,Bebida energética Zero Furious Energy drink,Lata 500 ml,,,"1,00", /ud.,https://prod-mercadona.imgix.net/images/adac4f68a1478d7fea298474d930cc61.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola clásica,Refresco Coca-Cola,2 botellas x 2 L,,,"3,90", /pack,https://prod-mercadona.imgix.net/images/1c6c9390743b38ad5042c4428763a88c.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola clásica,Refresco Coca-Cola,Botella 2 L,,,"1,99", /ud.,https://prod-mercadona.imgix.net/images/8e4664bbdc20e75e8c2510a8456d987e.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola clásica,Refresco Coca-Cola,"2 botellas x 1,25 L",,,"2,90", /pack,https://prod-mercadona.imgix.net/images/b335b3c1d7e0a1ffcff5d977a07a3dc2.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola clásica,Refresco Coca-Cola,"Botella 1,25 L",,,"1,49", /ud.,https://prod-mercadona.imgix.net/images/8c40e7d49e1d8cacb3fe57f84f87138a.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola clásica,Refresco Coca-Cola,4 botellas x 500 ml,,,"5,00", /pack,https://prod-mercadona.imgix.net/images/ba57cb105f39ace6df0d845d7f32f230.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola clásica,Refresco Coca-Cola,Botella 500 ml,,,"1,45", /ud.,https://prod-mercadona.imgix.net/images/1cde2bcf260338580d52e9202e44981f.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola clásica,Refresco Coca-Cola,12 latas x 330 ml,"9,72","10,44",, /pack,https://prod-mercadona.imgix.net/images/9fbd0bec28094d9825eb01cc8aa60806.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola clásica,Refresco Coca-Cola,Lata 330 ml,,,"0,89", /ud.,https://prod-mercadona.imgix.net/images/3a17c8a53d263585815994a70ce36e62.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola clásica,Refresco cola Hacendado,Botella 2 L,,,"0,80", /ud.,https://prod-mercadona.imgix.net/images/b787b19514ee347086bd5551f6828115.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola clásica,Refresco cola Hacendado,6 latas x 330 ml,,,"2,04", /pack,https://prod-mercadona.imgix.net/images/9d200bb8691898f668220d63701ff274.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola clásica,Refresco cola Hacendado,Lata 330 ml,,,"0,34", /ud.,https://prod-mercadona.imgix.net/images/22919c0c5f2293aad1407e56f3d646eb.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola zero,Refresco Coca-Cola Zero azúcar,12 latas x 330 ml,,,"10,44", /pack,https://prod-mercadona.imgix.net/images/0557fbb5328fa0b9a406c1e7e53942a2.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola zero,Refresco Coca-Cola Zero azúcar,Lata 330 ml,,,"0,89", /ud.,https://prod-mercadona.imgix.net/images/d65d3f547ec939a26624e82102b53b98.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola zero,Refresco Coca-Cola Zero azúcar,2 botellas x 2 L,,,"3,90", /pack,https://prod-mercadona.imgix.net/images/7f24b9729659357a8df95b46db4747e8.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola zero,Refresco Coca-Cola Zero azúcar,Botella 2 L,,,"1,99", /ud.,https://prod-mercadona.imgix.net/images/15610299cdea0ab39334eea88ce97933.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola zero,Refresco Coca-Cola Zero azúcar,"2 botellas x 1,25 L",,,"2,90", /pack,https://prod-mercadona.imgix.net/images/cc076c539abb4b02394d473e87035e25.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola zero,Refresco Coca-Cola Zero azúcar,"Botella 1,25 L",,,"1,49", /ud.,https://prod-mercadona.imgix.net/images/3620ae7bf3c2e0fb54b560caefb0d30c.jpg?fit=crop&h=300&w=300
Agua y refrescos,Refresco de naranja y de limón,Cola zero,Refresco Coca-Cola Zero azúcar,4 botellas x 500 ml,,,"5,00", /pack,https://prod-mercadona.imgix.net/images/2459de710ed6155e4b9fcffb32dc7e65.jpg?fit=crop&h=300&w=300
